,Date,Receipt ID,Item,Department,Category,Fineline,Brand,Quantity,Total Sales,Price per Quantity,Customer Account,Gender,Age,Day
1302,2008-07-27,298-01348,ARIEL TOUCH OF DOWNY 500G,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,ARIEL,2.0,198.0,99,CD-696500,Male,18 -28,Sunday
1303,2008-07-27,298-01097,BROOKSIDE L/LIFE VANILLA 250ML,DAIRY,LONGLIFE MILK,FLAVOURED,BROOKSIDE,3.0,177.0,59,CD-767689,Male,40 -50,Sunday
1304,2008-07-27,298-01117,MT.KENYA UHT MILK 500ML POUCH,DAIRY,LONGLIFE MILK,PLAIN,MT.KENYA,6.0,234.0,39,CD-694608,Female,40 -50,Sunday
1305,2008-07-27,298-01269,KIWI BLACK POLISH 40ML,HOUSEHOLD ESSENTIALS,SHOE CARE,SHOE POLISH,KIWI,1.0,85.0,85,CD-207673,Female,40 -50,Sunday
1306,2008-07-27,298-01333,BROADWAYS BROWN BREAD 400G,CONFECTIONARY,BREAD,BREAD ROLLS,BROADWAYS,2.0,100.0,50,CD-449227,Female,18 -28,Sunday
1307,2008-07-27,298-01352,ONIONS RED P/KG,FRUITS + VEG,VEGETABLES,BULBS,ONIONS,1.15151515,114.0,99,CD-822794,Male,29 -39,Sunday
1308,2008-07-27,298-01293,NON WOOVEN PACKAGING BAG #25,WRAPPING MATERIAL,POLYTHENE BAGS,POLYTHENE BAGS -1,NON,1.0,15.0,15,CD-023966,Female,29 -39,Sunday
1309,2008-07-25,298-00921,DAMSAR ANGEL FACE C/BUDS 100'S,PERSONAL CARE,COTTON WOOL & BUDS,COTTON BUDS,DAMSAR,1.0,66.0,66,CD-233613,Male,29 -39,Friday
1310,2008-07-27,298-01341,TS CHOCOLATE BALLS 100GM,TES BAKERY,TES COOKIES/BISCUITS,TEMPTATION BAR-COOKIES,TS,1.0,50.0,50,CD-029515,Female,29 -39,Sunday
1311,2008-07-25,298-00983,NIVEA P&B ROLL ON WOMEN 25ML,PERSONAL CARE,DEODORANTS & ANTI-PERSPARANTS,ROLL-ONS,NIVEA,1.0,180.0,180,CD-252130,Male,18 -28,Friday
1312,2008-07-27,298-01117,TUZO S/BERRY YOGHURT 200G,DAIRY,YOGHURT,BASIC,TUZO,2.0,80.0,40,CD-694608,Female,40 -50,Sunday
1313,2008-07-21,298-00115,ALWAYS SOFT U/THIN LONG DUO 12*16,PERSONAL CARE,SANITARY,SANITARY TOWELS,ALWAYS,1.0,140.0,165,CD-457610,Female,40 -50,Monday
1314,2008-07-25,298-00921,NUVITA CHOCOCHIP COOKIES 100G,SNACKS,BISCUITS,COOKIES,NUVITA,1.0,72.0,72,CD-233613,Male,29 -39,Friday
1315,2008-07-21,298-00115,AFRO S/BUTTER POPCORN 65G,SNACKS,CORN SNACKS,CORN SNACKS-1,AFRO,1.0,110.0,110,CD-457610,Female,40 -50,Monday
1316,2008-07-26,298-01054,SANTA MARIA E/VIRGIN OLIVE OIL 250ML,FATS & OILS,OLIVE OIL,EXTRA VIRGIN,SANTA,1.0,395.0,395,CD-697506,Male,62 -72,Saturday
1317,2008-07-27,298-01232,O/POINT MOULDING CLAY 120GM,STATIONERY,SCHOOL STATIONERY,ART + CRAFT,O/POINT,1.0,105.0,105,CD-694608,Female,40 -50,Sunday
1318,2008-07-26,298-01015,MENENGAI CREAM B/SOAP 500G,LAUNDRY,LAUNDRY BARS,LONG BARS,MENENGAI,3.0,240.0,80,CD-822352,Female,40 -50,Saturday
1319,2008-07-26,298-01015,COLGATE COMPLETE CARE 55ML,PERSONAL CARE,ORAL CARE,TOOTH PASTE,COLGATE,2.0,100.0,50,CD-822352,Female,40 -50,Saturday
1320,2008-07-26,298-01080,DELAMERE LEMON BISC. F/YGHT 250ML C,DAIRY,YOGHURT,PREMIUM,DELAMERE,1.0,67.0,67,CD-164284,Female,18 -28,Saturday
1321,2008-07-21,298-00111,FRESH FRI COOKING OIL 3LTR,FATS & OILS,VEGETABLE OIL,VEGETABLE OIL-1,FRESH,1.0,599.0,599,CD-377755,Male,29 -39,Monday
1322,2008-07-27,298-01194,TING TING COLA BUBBLE GUM,CONFECTIONERY,GUM AND MINT,FRUITY GUM,TING,1.0,5.0,5,CD-440329,Male,29 -39,Sunday
1323,2008-07-27,298-01263,CONFINI GRANNY SMITH GREEN APPLE 75G,CONFECTIONERY,CHEWY AND HARD,FRUITY,CONFINI,1.0,120.0,120,CD-336228,Female,40 -50,Sunday
1324,2008-07-27,298-01105,KABRAS PACKED SUGAR 2KG,SUGAR,WHITE SUGAR,WHITE SUGAR-1,KABRAS,1.0,199.0,199,CD-423317,Male,29 -39,Sunday
1325,2008-07-27,298-01263,NIVEA FRESH R/ON MEN 50ML,PERSONAL CARE,DEODORANTS & ANTI-PERSPARANTS,ROLL-ONS,NIVEA,1.0,236.0,315,CD-336228,Female,40 -50,Sunday
1326,2008-07-26,298-01092,SUNSET GARAM MASALA 50GM,FOOD ADDITIVES,SPICES,PACKET SPICES,SUNSET,1.0,60.0,60,CD-740394,Female,18 -28,Saturday
1327,2008-07-25,298-00975,KENPOLY GRIP N GULP 500ML,KITCHEN AND DINING,KITCHENWARES,STORAGE,KENPOLY,1.0,170.0,170,CD-096492,Female,18 -28,Friday
1328,2008-07-21,298-00105,SAFISHA STEELWOOL 250GM,HOME CLEANING,SCRUBBERS + SPONGES,STEEL WOOL,SAFISHA,1.0,105.0,105,CD-431135,Male,73 -83,Monday
1329,2008-07-21,298-00115,AFRO CARAMEL POPCORN 65G,SNACKS,CORN SNACKS,CORN SNACKS-1,AFRO,1.0,110.0,110,CD-457610,Female,40 -50,Monday
1330,2008-07-26,298-01013,FRESHA WHOLE MILK 500ML POUCH,DAIRY,FRESH MILK,COW,FRESHA,10.0,480.0,48,CD-309183,Female,40 -50,Saturday
1331,2008-07-27,298-01112,KARTASI EX. BOOK PLAIN 96P,STATIONERY,SCHOOL STATIONERY,"GRAPH,EXERCISE + COUNTER BOOKS",KARTASI,1.0,29.0,29,CD-636681,Female,29 -39,Sunday
1332,2008-07-21,298-00086,KEVIAN AFIA APPLE T/P 1LTR,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,KEVIAN,1.0,79.0,155,CD-143180,Male,40 -50,Monday
1333,2008-07-27,298-01331,INDOMIE INSTANT NOODLES 5PC,PASTA + NOODLES,NOODLES,WHEAT NOODLES,INDOMIE,1.0,98.0,98,CD-468606,Female,29 -39,Sunday
1334,2008-07-25,298-00958,SKITTLES 38G,CONFECTIONERY,CHEWY AND HARD,FRUITY,SKITTLES,1.0,85.0,85,CD-065382,Female,18 -28,Friday
1335,2008-07-26,298-01059,TES NON WOOVEN PLAIN BEIGE B1,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,1.0,40.0,40,CD-989663,Female,29 -39,Saturday
1336,2008-07-26,298-01078,DAIMA S/BERRY YOGHURT 250ML CUP,DAIRY,YOGHURT,BASIC,DAIMA,2.0,114.0,57,CD-358002,Male,18 -28,Saturday
1337,2008-07-27,298-01194,DELAMERE VANILLA F/YGHT 250ML C,DAIRY,YOGHURT,PREMIUM,DELAMERE,1.0,67.0,67,CD-440329,Male,29 -39,Sunday
1338,2008-07-27,298-01155,TES NON WOOVEN PLAIN BEIGE B1,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,1.0,40.0,40,CD-135475,Female,18 -28,Sunday
1339,2008-07-27,298-01192,VIM BLEACH POWDER 500GM,HOME CLEANING,ALL PURPOSE CLEANERS,SCOURING POWDERS,VIM,1.0,85.0,85,CD-667934,Male,51 -61,Sunday
1340,2008-07-27,298-01135,TES GOAT RIBS,TES BUTCHERY,GOAT MEAT,GOAT MEAT PRODUCTS,TES,0.295,118.0,400,CD-698608,Male,29 -39,Sunday
1341,2008-07-25,298-00977,DELAMERE CHOCO CHIPS YGHT 150ML C,DAIRY,YOGHURT,PREMIUM,DELAMERE,1.0,57.0,57,CD-788122,Female,18 -28,Friday
1342,2008-07-26,298-01059,HOM DIGESTIVE BISCUIT 100G,SNACKS,BISCUITS,DIGESTIVE BISCUITS,HOM,1.0,50.0,60,CD-989663,Female,29 -39,Saturday
1343,2008-07-27,298-01263,NIVEA ROLL ON EXPRESSO MEN50ML,PERSONAL CARE,DEODORANTS & ANTI-PERSPARANTS,ROLL-ONS,NIVEA,1.0,266.0,355,CD-336228,Female,40 -50,Sunday
1344,2008-07-27,298-01286,MILLBAKERS CHOCO CUP CAKE 300G,CONFECTIONARY,QUEEN CAKES / MUFFINS,QUEEN CAKES / MUFFINS-1,MILLBAKERS,2.0,208.0,104,CD-724550,Female,40 -50,Sunday
1345,2008-07-27,298-01182,ARIEL TOUCH OF DOWNY 500G,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,ARIEL,5.0,495.0,99,CD-926190,Male,40 -50,Sunday
1346,2008-07-27,298-01334,NIVEA VISAGE R/FACE WASH 150ML,BEAUTY,FACE CARE,SKIN CLEANSERS,NIVEA,1.0,510.0,510,CD-028669,Female,18 -28,Sunday
1347,2008-07-27,298-01274,FARMTES LOCAL SUGAR 2KG,SUGAR,WHITE SUGAR,WHITE SUGAR-1,FARMTES,1.0,198.0,198,CD-948378,Female,40 -50,Sunday
1348,2008-07-27,298-01329,POTATOES WHITE P/KG,FRUITS + VEG,VEGETABLES,TUBERS,POTATOES,1.75949367,139.0,79,CD-206457,Female,40 -50,Sunday
1349,2008-07-27,298-01317,CAFETES CHIPS MASALA P/KG,TES DELI + COFFEE SHOP,MEAL,POTATOES DISHES,CAFETES,0.54489796,267.0,490,CD-667740,Female,40 -50,Sunday
1350,2008-07-25,298-00905,TES NON WOOVEN STITCHED,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,1.0,75.0,75,CD-078399,Female,18 -28,Friday
1351,2008-07-26,298-01072,MT.KENYA UHT MILK 500ML POUCH,DAIRY,LONGLIFE MILK,PLAIN,MT.KENYA,18.0,702.0,39,CD-242954,Male,29 -39,Saturday
1352,2008-07-27,298-01292,HOM DIGESTIVE BISCUIT 100G,SNACKS,BISCUITS,DIGESTIVE BISCUITS,HOM,1.0,50.0,60,CD-33322,Male,29 -39,Sunday
1353,2008-07-26,298-01080,GRACIE'S S/BERRY YGHRT 1LTR,DAIRY,YOGHURT,BASIC,GRACIE'S,1.0,168.0,168,CD-164284,Female,18 -28,Saturday
1354,2008-07-27,298-01142,STA-SOFT SPRING FRESH 2LTR,LAUNDRY,FABRIC SOFTNERS + CONDITIONERS,FABRIC SOFTNERS,STA-SOFT,1.0,432.0,432,CD-966516,Female,18 -28,Sunday
1355,2008-07-27,298-01235,KABRAS PACKED SUGAR 1KG,SUGAR,WHITE SUGAR,WHITE SUGAR-1,KABRAS,1.0,99.0,99,CD-211209,Male,18 -28,Sunday
1356,2008-07-27,298-01328,WHITE WASH TAB 175G,LAUNDRY,LAUNDRY BARS,SHORT BARS,WHITE,5.0,150.0,30,CD-784784,Female,29 -39,Sunday
1357,2008-07-27,298-01334,COKE 1.25LTR PET,COLD BEVERAGE,SODA,REGULAR,COKE,1.0,120.0,120,CD-028669,Female,18 -28,Sunday
1358,2008-07-21,298-00099,TS WHITE BREAD 400G,TES BAKERY,TES BREAD,TES BREAD ROLLS,TS,1.0,45.0,45,CD-950228,Female,51 -61,Monday
1359,2008-07-25,298-00921,PEPSODENT TP ORIGIBAL V/PACK (2*140G),PERSONAL CARE,ORAL CARE,TOOTH PASTE,PEPSODENT,1.0,245.0,245,CD-233613,Male,29 -39,Friday
1360,2008-07-21,298-00100,MT.KENYA UHT MILK 500ML POUCH,DAIRY,LONGLIFE MILK,PLAIN,MT.KENYA,12.0,468.0,39,CD-201290,Male,29 -39,Monday
1361,2008-07-25,298-00905,URBAN BITES TRENDY TOMATO 30G,SNACKS,CRISPS,FOIL PACK CRISPS,URBAN,1.0,45.0,45,CD-078399,Female,18 -28,Friday
1362,2008-07-27,298-01200,ARYUV BABY WIPES 30'S TRAVEL PACK,BABY PRODUCTS,BABY HYGIENE,BABY WIPES,ARYUV,1.0,90.0,90,CD-215083,Female,18 -28,Sunday
1363,2008-07-27,298-01297,HANNAN WHITE T/PAPER 4PACK,PAPER + PLASTICS,TISSUE PAPERS,VIRGIN,HANNAN,1.0,136.0,148,CD-309218,Female,18 -28,Sunday
1364,2008-07-27,298-01232,KASUKU SUP EX BOOK A4 120P SQ,STATIONERY,SCHOOL STATIONERY,"GRAPH,EXERCISE + COUNTER BOOKS",KASUKU,2.0,120.0,60,CD-694608,Female,40 -50,Sunday
1365,2008-07-27,298-01331,PEPSODENT HERBAL V/PACK 2*150G,PERSONAL CARE,ORAL CARE,TOOTH PASTE,PEPSODENT,1.0,249.0,249,CD-468606,Female,29 -39,Sunday
1366,2008-07-21,298-00099,EXCEL RAHA D/CHOCOLATE 100G SATC,HOT BEVERAGE,OTHER HOT BEVERAGE,DRINKING CHOCOLATE,EXCEL,1.0,55.0,55,CD-950228,Female,51 -61,Monday
1367,2008-07-26,298-01013,FESTIVE FAMILY BROWN BREAD 600,CONFECTIONARY,BREAD,BREAD ROLLS,FESTIVE,1.0,75.0,75,CD-309183,Female,40 -50,Saturday
1368,2008-07-27,298-01348,BELLA JUMBO ROLL 1PACK,PAPER + PLASTICS,TISSUE PAPERS,BLENDED,BELLA,1.0,99.0,99,CD-696500,Male,18 -28,Sunday
1369,2008-07-27,298-01286,NON WOOVEN PACKAGING BAG #25,WRAPPING MATERIAL,POLYTHENE BAGS,POLYTHENE BAGS -1,NON,1.0,15.0,15,CD-724550,Female,40 -50,Sunday
1370,2008-07-27,298-01283,WOW SUGARED 20GM,SNACKS,CORN SNACKS,CORN SNACKS-1,WOW,2.0,20.0,10,CD-276789,Male,29 -39,Sunday
1371,2008-07-25,298-00912,CADBURY DRINK CHOCO 450GM JAR,HOT BEVERAGE,OTHER HOT BEVERAGE,DRINKING CHOCOLATE,CADBURY,1.0,420.0,475,CD-078948,Female,40 -50,Friday
1372,2008-07-27,298-01241,EXE ALL PURPOSE FLOUR 2KG,FLOUR,WHEAT FLOUR,WHITE WHEAT FLOUR,EXE,2.0,272.0,136,CD-359519,Male,29 -39,Sunday
1373,2008-07-27,298-01150,BIC CRISTAL RED BALL PEN,STATIONERY,SCHOOL STATIONERY,PENS + INKS,BIC,2.0,32.0,16,CD-251160,Female,18 -28,Sunday
1374,2008-07-27,298-01318,FAMILA PURE WIMBI 1KG,FLOUR,PORRIDGE FLOUR,WIMBI PORRIDGE FLOUR,FAMILA,1.0,123.0,123,CD-063469,Male,29 -39,Sunday
1375,2008-07-25,298-00905,COCKRAKILL PASTE 100GMS,HOUSEHOLD ESSENTIALS,PEST CONTROL,CRAWLING INSECTS,COCKRAKILL,1.0,260.0,260,CD-078399,Female,18 -28,Friday
1376,2008-07-27,298-01192,GRACE MANDAZI 170G,CONFECTIONARY,MANDAZI,MANDAZI BITES,GRACE,1.0,38.0,38,CD-667934,Male,51 -61,Sunday
1377,2008-07-27,298-01210,SUNLIGHT SPRING SENS.500G JAR,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,SUNLIGHT,1.0,170.0,170,CD-168328,Male,51 -61,Sunday
1378,2008-07-25,298-00941,SAWA TOILET SOAP WHITE 250GM,PERSONAL CARE,PERSONAL WASH,FAMILY SOAPS,SAWA,1.0,50.0,50,CD-784691,Female,40 -50,Friday
1379,2008-07-25,298-00921,RINA VEGETABLE OIL 5 LTR,FATS & OILS,VEGETABLE OIL,VEGETABLE OIL-1,RINA,1.0,1055.0,1055,CD-233613,Male,29 -39,Friday
1380,2008-07-27,298-01210,KENPOLY BUCKET STRIPE 5L CLEAR,KITCHEN AND DINING,KITCHENWARES,KITCHEN ACCESSORIES-HOMEWARE,KENPOLY,1.0,115.0,115,CD-168328,Male,51 -61,Sunday
1381,2008-07-27,298-01263,ORCHID V/DELIGHT ORANGE 1L,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,ORCHID,1.0,125.0,125,CD-336228,Female,40 -50,Sunday
1382,2008-07-27,298-01357,SOKO MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,SOKO,2.0,178.0,89,CD-814593,Male,18 -28,Sunday
1383,2008-07-27,298-01345,K.C.C GOLD CROWN 500ML POUCH,DAIRY,FRESH MILK,COW,K.C.C,10.0,480.0,48,CD-924937,Male,62 -72,Sunday
1384,2008-07-27,298-01222,VASELINE PURE JELLY 100GM ICON,BEAUTY,BODY CARE,JELLIES,VASELINE,1.0,100.0,100,CD-200010,Female,18 -28,Sunday
1385,2008-07-27,298-01194,TES NYAMA CHOMA CRISPS 30G,SNACKS,CRISPS,FOIL PACK CRISPS,TES,1.0,40.0,40,CD-440329,Male,29 -39,Sunday
1386,2008-07-21,298-00086,HOM CHOCOLATE BISCUITS 150G,SNACKS,BISCUITS,CREAM BISCUITS,HOM,1.0,170.0,170,CD-143180,Male,40 -50,Monday
1387,2008-07-27,298-01277,TES NON WOOVEN PLAIN BEIGE B1,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,1.0,40.0,40,CD-249898,Male,29 -39,Sunday
1388,2008-07-27,298-01232,ARIMIS MILKING JELLY 200G,BEAUTY,BODY CARE,JELLIES,ARIMIS,1.0,76.0,76,CD-694608,Female,40 -50,Sunday
1389,2008-07-27,298-01263,SANTA MARIA APPLE ESSENCE 40ML,FOOD ADDITIVES,BAKING NEEDS,FOOD COLOUR + FLAVOURS,SANTA,1.0,89.0,89,CD-336228,Female,40 -50,Sunday
1390,2008-07-27,298-01126,MOLPED SUPER NIGHT SUPER LONG 5*16,PERSONAL CARE,SANITARY,SANITARY TOWELS,MOLPED,2.0,130.0,80,CD-431611,Female,29 -39,Sunday
1391,2008-07-27,298-01334,F/CHOICE SPICY PORK V/PACK 1KG,MEAT PRODUCTS,SAUSAGES,FRESH SAUSAGES,F/CHOICE,1.0,670.0,670,CD-028669,Female,18 -28,Sunday
1392,2008-07-27,298-01221,KIWI DARK TAN POLISH 100ML,HOUSEHOLD ESSENTIALS,SHOE CARE,SHOE POLISH,KIWI,1.0,210.0,210,CD-044837,Female,40 -50,Sunday
1393,2008-07-26,298-01033,KABRAS PACKED SUGAR 1KG,SUGAR,WHITE SUGAR,WHITE SUGAR-1,KABRAS,1.0,99.0,99,CD-203882,Female,40 -50,Saturday
1394,2008-07-21,298-00115,KENPOLY SWIVEL HANGER 3 S,HOMECARE ACCESSORIES,CLEANING,LAUNDRY ACCESSORIES,KENPOLY,1.0,149.0,149,CD-457610,Female,40 -50,Monday
1395,2008-07-27,298-01156,SOFTCARE MAXI THICK SANITARY PADS 10'S,PERSONAL CARE,SANITARY,SANITARY TOWELS,SOFTCARE,2.0,118.0,59,CD-201447,Female,18 -28,Sunday
1396,2008-07-27,298-01241,BIC 1(SINGLE POUCHES),PERSONAL CARE,SHAVING,SHAVERS,BIC,4.0,84.0,21,CD-359519,Male,29 -39,Sunday
1397,2008-07-26,298-01059,K.C.C DELIT COCONUT YOG 500M C,DAIRY,YOGHURT,BASIC,K.C.C,1.0,87.0,87,CD-989663,Female,29 -39,Saturday
1398,2008-07-21,298-00111,COLGATE HERBAL T/PASTE 70G,PERSONAL CARE,ORAL CARE,TOOTH PASTE,COLGATE,1.0,115.0,115,CD-377755,Male,29 -39,Monday
1399,2008-07-27,298-01318,NESCAFE CLASSIC 50GM JAR,HOT BEVERAGE,COFFEE,INSTANT COFFEE,NESCAFE,1.0,247.0,247,CD-063469,Male,29 -39,Sunday
1400,2008-07-27,298-01270,DAAWAT B/LABEL SPAGHETTI 400G,PASTA + NOODLES,PASTA,LONG PASTA,DAAWAT,2.0,176.0,89,CD-284726,Female,62 -72,Sunday
1401,2008-07-25,298-00948,CUSSONS BABY M&G UNPERF.110ML,BABY PRODUCTS,BABY SKIN CARE,BABY JELLIES,CUSSONS,1.0,110.0,110,CD-599332,Male,40 -50,Friday
1402,2008-07-25,298-00921,AMAIZE PREM.MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,PREMIUM MAIZE FLOUR,AMAIZE,2.0,266.0,133,CD-233613,Male,29 -39,Friday
1403,2008-07-21,298-00104,DOVE FRESH TOUCH S/ GEL 500ML,PERSONAL CARE,PERSONAL WASH,SHOWER GELS AND BODY WASH,DOVE,1.0,590.0,590,CD-343213,Female,29 -39,Monday
1404,2008-07-21,298-00100,KABRAS PACKED SUGAR 2KG,SUGAR,WHITE SUGAR,WHITE SUGAR-1,KABRAS,2.0,398.0,199,CD-201290,Male,29 -39,Monday
1405,2008-07-27,298-01180,LEMON IMPORTED P/KG,FRUITS + VEG,FRUITS,IMPORTED FRUIT,LEMON,0.62059621,229.0,369,CD-360030,Female,18 -28,Sunday
1406,2008-07-27,298-01112,AFRI CLEAR TAPE 18MM*50MT #501,STATIONERY,OFFICE STATIONERY,OFFICE ADHESIVES,AFRI,1.0,53.0,53,CD-636681,Female,29 -39,Sunday
1407,2008-07-27,298-01317,KOTEX ULTRATHIN MAXI 8'S,PERSONAL CARE,SANITARY,SANITARY TOWELS,KOTEX,2.0,130.0,90,CD-667740,Female,40 -50,Sunday
1408,2008-07-27,298-01333,GRAPES SEEDLESS 500G RED,FRUITS + VEG,FRUITS,IMPORTED FRUIT,GRAPES,1.0,350.0,350,CD-449227,Female,18 -28,Sunday
1409,2008-07-27,298-01222,MENENGAI CREAM B/SOAP 800G,LAUNDRY,LAUNDRY BARS,LONG BARS,MENENGAI,2.0,230.0,115,CD-200010,Female,18 -28,Sunday
1410,2008-07-21,298-00086,SUKUMAWIKI BUNCH,FRUITS + VEG,VEGETABLES,LEAFY GREENS,SUKUMAWIKI,2.0,60.0,30,CD-143180,Male,40 -50,Monday
1411,2008-07-27,298-01312,DAIMA B/CURRANT YOGHURT 250ML CUP,DAIRY,YOGHURT,BASIC,DAIMA,2.0,114.0,57,CD-713788,Male,18 -28,Sunday
1412,2008-07-27,298-01227,CADBURY TOP DECK CHOCO 150G,CONFECTIONERY,CHOCOLATE,BARS,CADBURY,1.0,255.0,310,CD-681028,Female,29 -39,Sunday
1413,2008-07-27,298-01263,SANTA MARIA COCONUT ESSENCE 40ML,FOOD ADDITIVES,BAKING NEEDS,FOOD COLOUR + FLAVOURS,SANTA,1.0,89.0,89,CD-336228,Female,40 -50,Sunday
1414,2008-07-25,298-00921,WEETABIX & FLAKES(450G+375G)COMBO,BREAKFAST,BREAKFAST CEREALS,FLAKES,WEETABIX,1.0,585.0,585,CD-233613,Male,29 -39,Friday
1415,2008-07-26,298-01078,BIC FINE POINT BLUE BALL PEN,STATIONERY,SCHOOL STATIONERY,PENS + INKS,BIC,2.0,42.0,21,CD-358002,Male,18 -28,Saturday
1416,2008-07-27,298-01156,ZESTA MIXED FRUIT JAM 300GM,BREAKFAST,SPREADS,JAMS/MARMALADES,ZESTA,1.0,136.0,136,CD-201447,Female,18 -28,Sunday
1417,2008-07-27,298-01110,NDOVU MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,NDOVU,7.0,665.0,95,CD-173234,Male,51 -61,Sunday
1418,2008-07-27,298-01232,COLGATE HERBAL T/PASTE 70G,PERSONAL CARE,ORAL CARE,TOOTH PASTE,COLGATE,2.0,230.0,115,CD-694608,Female,40 -50,Sunday
1419,2008-07-25,298-00983,KENCHIC SMOKED CKN SAUSAGE 900G,MEAT PRODUCTS,SAUSAGES,COOKED SMOKED SAUSAGES,KENCHIC,1.0,298.0,298,CD-252130,Male,18 -28,Friday
1420,2008-07-27,298-01318,KENSALT 1KG,FOOD ADDITIVES,SEASONINGS,SALT,KENSALT,1.0,30.0,30,CD-063469,Male,29 -39,Sunday
1421,2008-07-21,298-00104,B/BUBBLE T/BLOCK LAVENDER 2*50G,HOME CLEANING,TOILET + SEPTIC CARE,CISTERN BLOCKS,B/BUBBLE,1.0,170.0,170,CD-343213,Female,29 -39,Monday
1422,2008-07-21,298-00104,DELAMERE VANILLA F/YGHT 450ML C,DAIRY,YOGHURT,PREMIUM,DELAMERE,1.0,122.0,122,CD-343213,Female,29 -39,Monday
1423,2008-07-27,298-01283,COLGATE ZIGZAG CHARCOAL T/BRUSH,PERSONAL CARE,ORAL CARE,TOOTH BRUSHES,COLGATE,1.0,180.0,180,CD-276789,Male,29 -39,Sunday
1424,2008-07-26,298-01059,CHOCOLART REAL MILK 20GM,CONFECTIONERY,CHOCOLATE,BARS,CHOCOLART,2.0,60.0,30,CD-989663,Female,29 -39,Saturday
1425,2008-07-25,298-00911,DELAMERE VANILLA PREM.YGHT 3LTR,DAIRY,YOGHURT,PREMIUM,DELAMERE,1.0,707.0,707,CD-028669,Female,18 -28,Friday
1426,2008-07-21,298-00112,HANNAN P/SERVIETTES V/PACK,PAPER + PLASTICS,PAPER TOWELS + NAPKINS,SERVIETTES,HANNAN,1.0,136.0,151,CD-452634,Female,40 -50,Monday
1427,2008-07-27,298-01319,TS PICNIC BITES 200GM,TES BAKERY,TES MANDAZI,TES MINI MANDAZI,TS,1.0,35.0,35,CD-428186,Female,40 -50,Sunday
1428,2008-07-26,298-01072,BLUE BAND PEANUT BUTTER 400G,BREAKFAST,SPREADS,"NUT BUTTER, CHOCOLATE + OTHER SPREADS",BLUE,1.0,400.0,400,CD-242954,Male,29 -39,Saturday
1429,2008-07-25,298-00975,YEGO DIGESTIVE BISCUIT 200G,SNACKS,BISCUITS,DIGESTIVE BISCUITS,YEGO,1.0,120.0,120,CD-096492,Female,18 -28,Friday
1430,2008-07-27,298-01357,KENSALT 2KG,FOOD ADDITIVES,SEASONINGS,SALT,KENSALT,1.0,66.0,66,CD-814593,Male,18 -28,Sunday
1431,2008-07-25,298-01006,MENENGAI CREAM B/SOAP 800G,LAUNDRY,LAUNDRY BARS,LONG BARS,MENENGAI,1.0,115.0,115,CD-109777,Male,29 -39,Friday
1432,2008-07-27,298-01263,ZENTA SOAP CREAM 1KG,LAUNDRY,LAUNDRY BARS,LONG BARS,ZENTA,1.0,110.0,130,CD-336228,Female,40 -50,Sunday
1433,2008-07-27,298-01356,SWEET POTATOES WHITE P/KG,FRUITS + VEG,VEGETABLES,TUBERS,SWEET,1.54166667,185.0,120,CD-254997,Male,51 -61,Sunday
1434,2008-07-21,298-00104,AMAIZE PREM.MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,PREMIUM MAIZE FLOUR,AMAIZE,5.0,665.0,133,CD-343213,Female,29 -39,Monday
1435,2008-07-27,298-01116,MILLBAKERS LEMON SLICES 150GM,CONFECTIONARY,CAKE SLICES,CAKE SLICES-1,MILLBAKERS,1.0,49.0,49,CD-572084,Male,40 -50,Sunday
1436,2008-07-25,298-00933,FINI PICK N MIX P/KG,CONFECTIONERY,CHEWY AND HARD,FRUITY,FINI,0.05,95.0,1900,CD-702185,Male,18 -28,Friday
1437,2008-07-27,298-01318,AJAB HOME BAKING 2KG,FLOUR,WHEAT FLOUR,WHITE WHEAT FLOUR,AJAB,1.0,127.0,127,CD-063469,Male,29 -39,Sunday
1438,2008-07-26,298-01019,SUNLIGHT BAR SOAP 80GM,LAUNDRY,LAUNDRY BARS,SHORT BARS,SUNLIGHT,2.0,38.0,19,CD-701847,Female,29 -39,Saturday
1439,2008-07-21,298-00076,ONIONS RED P/KG,FRUITS + VEG,VEGETABLES,BULBS,ONIONS,1.21518987,96.0,79,CD-403137,Female,40 -50,Monday
1440,2008-07-26,298-01013,MEDIUM HOT CHEVDA P/ KG,SNACKS,ETHNIC SNACKS,CHEVDA,MEDIUM,0.104832,128.0,1221,CD-309183,Female,40 -50,Saturday
